Date,Open,High,Low,Close,Adj Close,Volume
2022-03-29,313.9100036621,315.8200073242,309.049987793,315.4100036621,311.6644897461,30393400
2022-03-30,313.7600097656,315.950012207,311.5799865723,313.8599853516,310.1328430176,28163600
2022-03-31,313.8999938965,315.1400146484,307.8900146484,308.3099975586,304.6488037109,33422100
2022-04-01,309.3699951172,310.1300048828,305.5400085449,309.4200134277,305.7456054688,27110500
2022-04-04,310.0899963379,315.1099853516,309.7099914551,314.9700012207,311.2297058105,24289600
2022-04-05,313.2699890137,314.8699951172,309.8699951172,310.8800048828,307.1882629395,23156700
2022-04-06,305.1900024414,307.0,296.7099914551,299.5,295.9433898926,40110400
2022-04-07,296.6600036621,303.6499938965,296.3500061035,301.3699951172,297.7911987305,31411200
2022-04-08,300.4400024414,301.1199951172,296.2799987793,296.9700012207,293.4434814453,24361900
2022-04-11,291.7900085449,292.6099853516,285.0,285.2600097656,281.8725280762,34569300
2022-04-12,289.2399902344,290.7399902344,280.4899902344,282.0599975586,278.7105102539,30966700
2022-04-13,282.7300109863,288.5799865723,281.299987793,287.6199951172,284.2044677734,21907200
2022-04-14,288.0899963379,288.3099975586,279.3200073242,279.8299865723,276.5069885254,28221600
2022-04-18,278.9100036621,282.4599914551,278.3399963379,280.5199890137,277.1887817383,20778000
2022-04-19,279.3800048828,286.1700134277,278.4100036621,285.299987793,281.9120178223,22297700
2022-04-20,289.3999938965,289.700012207,285.3699951172,286.3599853516,282.9594421387,22906700
2022-04-21,288.5799865723,293.299987793,280.0599975586,280.8099975586,277.4753723145,29454600
2022-04-22,281.6799926758,283.200012207,273.3800048828,274.0299987793,270.7758789062,29405800
2022-04-25,273.2900085449,281.1099853516,270.7699890137,280.7200012207,277.3864135742,35678900
2022-04-26,277.5,278.3599853516,270.0,270.2200012207,267.0111083984,46518400
2022-04-27,282.1000061035,290.9700012207,279.1600036621,283.2200012207,279.8567199707,63477700
2022-04-28,285.1900024414,290.9800109863,281.4599914551,289.6300048828,286.1905822754,33646600
2022-04-29,288.6099853516,289.8800048828,276.5,277.5199890137,274.2244262695,37073900
2022-05-02,277.7099914551,284.9400024414,276.2200012207,284.4700012207,281.0918884277,35151100
2022-05-03,283.9599914551,284.1300048828,280.1499938965,281.7799987793,278.4338378906,25978600
2022-05-04,282.5899963379,290.8800048828,276.7300109863,289.9800109863,286.5364379883,33599300
2022-05-05,285.5400085449,286.3500061035,274.3399963379,277.3500061035,274.0564575195,43260400
2022-05-06,274.8099975586,279.25,271.2699890137,274.7300109863,271.4675292969,37780300
2022-05-09,270.0599975586,272.3599853516,263.3200073242,264.5799865723,261.438079834,47726000
2022-05-10,271.6900024414,273.75,265.0700073242,269.5,266.2996520996,39336400
2022-05-11,265.6799926758,271.3599853516,259.299987793,260.549987793,257.4559020996,48975900
2022-05-12,257.6900024414,259.8800048828,250.0200042725,255.3500061035,252.3177032471,51033800
2022-05-13,257.3500061035,263.0400085449,255.3500061035,261.1199951172,258.0191650391,34925100
2022-05-16,259.9599914551,265.8200073242,255.7799987793,261.5,258.3946533203,32550900
2022-05-17,266.1099853516,268.3299865723,262.4599914551,266.8200073242,263.6514892578,28828800
2022-05-18,263.0,263.6000061035,252.7700042725,254.0800018311,251.6475219727,31356000
2022-05-19,253.8999938965,257.6700134277,251.8800048828,253.1399993896,250.7165222168,32692300
2022-05-20,257.2399902344,258.5400085449,246.4400024414,252.5599975586,250.1420593262,39199300
2022-05-23,255.4900054932,261.5,253.4299926758,260.6499938965,258.1546020508,33175400
2022-05-24,257.8900146484,261.3299865723,253.5,259.6199951172,257.1344604492,29043900
2022-05-25,258.1400146484,264.5799865723,257.1300048828,262.5199890137,260.0067138672,28547900
2022-05-26,262.2699890137,267.1099853516,261.4299926758,265.8999938965,263.3543701172,25002100
2022-05-27,268.4800109863,273.3399963379,267.5599975586,273.2399902344,270.6240844727,26910800
2022-05-31,272.5299987793,274.7699890137,268.9299926758,271.8699951172,269.2672119141,37827700
2022-06-01,275.200012207,277.6900024414,270.0400085449,272.4200134277,269.8119506836,25292200
2022-06-02,264.450012207,274.6499938965,261.6000061035,274.5799865723,271.9512329102,44008200
2022-06-03,270.3099975586,273.450012207,268.4100036621,270.0199890137,267.4349060059,28059000
2022-06-06,272.0599975586,274.1799926758,267.2200012207,268.75,266.1770629883,22400300
2022-06-07,266.6400146484,273.1300048828,265.9400024414,272.5,269.8911743164,22860700
2022-06-08,271.7099914551,273.0,269.6099853516,270.4100036621,267.8211669922,17372300
2022-06-09,267.7799987793,272.7099914551,264.6300048828,264.7900085449,262.2550048828,26439700
2022-06-10,260.5799865723,260.5799865723,252.5299987793,252.9900054932,250.5679473877,31422800
2022-06-13,245.1100006104,249.0200042725,241.5299987793,242.2599945068,239.9406890869,46135800
2022-06-14,243.8600006104,245.7400054932,241.5099945068,244.4900054932,242.1493225098,28651500
2022-06-15,248.3099975586,255.3000030518,246.4199981689,251.7599945068,249.3497314453,33111700
2022-06-16,245.9799957275,247.4199981689,243.0200042725,244.9700012207,242.6247406006,33169200
2022-06-17,244.6999969482,250.5,244.0299987793,247.6499938965,245.2790679932,43084800
2022-06-21,250.2599945068,254.75,249.5099945068,253.7400054932,251.3107757568,29928300
2022-06-22,251.8899993896,257.1700134277,250.3699951172,253.1300048828,250.7066192627,25939900
2022-06-23,255.5700073242,259.3699951172,253.6300048828,258.8599853516,256.3817749023,25861400
2022-06-24,261.8099975586,267.9800109863,261.7200012207,267.700012207,265.1371459961,33923200
2022-06-27,268.2099914551,268.299987793,263.2799987793,264.8900146484,262.3540649414,24615100
2022-06-28,263.9800109863,266.9100036621,256.3200073242,256.4800109863,254.0245513916,27295500
2022-06-29,257.5899963379,261.9700012207,255.7599945068,260.2600097656,257.768371582,20069800
2022-06-30,257.049987793,259.5299987793,252.8999938965,256.8299865723,254.3711853027,31730900
2022-07-01,256.3900146484,259.7699890137,254.6100006104,259.5799865723,257.0948181152,22837700
2022-07-05,256.1600036621,262.9800109863,254.7400054932,262.8500061035,260.3335571289,22941000
2022-07-06,263.75,267.9899902344,262.3999938965,266.2099914551,263.6613464355,23824400
2022-07-07,265.1199951172,269.0599975586,265.0199890137,268.3999938965,265.8304443359,20859900
2022-07-08,264.7900085449,268.1000061035,263.2900085449,267.6600036621,265.0975341797,19658800
2022-07-11,265.6499938965,266.5299987793,262.1799926758,264.5100097656,261.9776916504,19455200
2022-07-12,265.8800048828,265.9400024414,252.0399932861,253.6699981689,251.2414550781,35868500
2022-07-13,250.1900024414,253.5500030518,248.1100006104,252.7200012207,250.3005371094,29497400
2022-07-14,250.5700073242,255.1399993896,245.9400024414,254.0800018311,251.6475219727,25102800
2022-07-15,255.7200012207,260.3699951172,254.7700042725,256.7200012207,254.2622680664,29774100
2022-07-18,259.75,260.8399963379,253.3000030518,254.25,251.8158874512,20975000
2022-07-19,257.5799865723,259.7200012207,253.6799926758,259.5299987793,257.0453491211,25012600
2022-07-20,259.8999938965,264.8699951172,258.9100036621,262.2699890137,259.7590942383,22788300
2022-07-21,259.7900085449,264.8900146484,257.0299987793,264.8399963379,262.3045043945,22404700
2022-07-22,265.2399902344,265.3299865723,259.0700073242,260.3599853516,257.8673706055,21881300
2022-07-25,261.0,261.5,256.8099975586,258.8299865723,256.3520202637,21056000
2022-07-26,259.8599853516,259.8800048828,249.5700073242,251.8999938965,249.4883728027,39348000
2022-07-27,261.1600036621,270.049987793,258.8500061035,268.7399902344,266.1671447754,45994000
2022-07-28,269.75,277.8399963379,267.8699951172,276.4100036621,273.7637329102,33459300
2022-07-29,277.700012207,282.0,276.6300048828,280.7399902344,278.0522766113,32152800
2022-08-01,277.8200073242,281.2799987793,275.8399963379,278.0100097656,275.348449707,21539600
2022-08-02,276.0,277.8900146484,272.3800048828,274.8200073242,272.1889648438,22754200
2022-08-03,276.7600097656,283.5,276.6099853516,282.4700012207,279.7657165527,23518900
2022-08-04,281.799987793,283.799987793,280.1700134277,283.6499938965,280.9344482422,18098700
2022-08-05,279.1499938965,283.6499938965,278.6799926758,282.9100036621,280.2015380859,16774600
2022-08-08,284.049987793,285.9200134277,279.3200073242,280.3200073242,277.6363220215,18739200
2022-08-09,279.6400146484,283.0799865723,277.6099853516,282.299987793,279.5973510742,23405200
2022-08-10,288.1700134277,289.8099975586,286.9400024414,289.1600036621,286.3916931152,24687800
2022-08-11,290.8500061035,291.2099914551,286.5100097656,287.0199890137,284.2721557617,20065900
2022-08-12,288.4800109863,291.9100036621,286.9400024414,291.9100036621,289.1153564453,22619700
2022-08-15,291.0,294.1799926758,290.1099853516,293.4700012207,290.6604309082,18085700
2022-08-16,291.9899902344,294.0400085449,290.4200134277,292.7099914551,289.9076843262,18102900
2022-08-17,289.7399902344,293.3500061035,289.4700012207,291.3200073242,289.1434326172,18253400
2022-08-18,290.1900024414,291.9100036621,289.0799865723,290.1700134277,288.0020446777,17186200
2022-08-19,288.8999938965,289.25,285.5599975586,286.1499938965,284.0120544434,20570000
2022-08-22,282.0799865723,282.4599914551,277.2200012207,277.75,275.6748046875,25061100
2022-08-23,276.4400024414,278.8599853516,275.3999938965,276.4400024414,274.3746032715,17527400
2022-08-24,275.4100036621,277.2300109863,275.1099853516,275.7900085449,273.7294616699,18137000
2022-08-25,277.3299865723,279.0199890137,274.5199890137,278.8500061035,276.7666320801,16583400
2022-08-26,279.0799865723,280.3399963379,267.9800109863,268.0899963379,266.0870056152,27549300
2022-08-29,265.8500061035,267.3999938965,263.8500061035,265.2300109863,263.2483520508,20338500
2022-08-30,266.6700134277,267.049987793,260.6600036621,262.9700012207,261.0052490234,22767100
2022-08-31,265.3900146484,267.1099853516,261.3299865723,261.4700012207,259.5164489746,24791800
2022-09-01,258.8699951172,260.8900146484,255.4100036621,260.3999938965,258.4544677734,23263400
2022-09-02,261.700012207,264.7399902344,254.4700012207,256.0599975586,254.1468658447,22855400
2022-09-06,256.200012207,257.8299865723,251.9400024414,253.25,251.3578643799,21328200
2022-09-07,254.6999969482,258.8299865723,253.2200012207,258.0899963379,256.1617126465,24126700
2022-09-08,257.5100097656,260.4299926758,254.7899932861,258.5199890137,256.5885009766,20319900
2022-09-09,260.5,265.2300109863,260.2900085449,264.4599914551,262.4841003418,22084700
2022-09-12,265.7799987793,267.450012207,265.1600036621,266.6499938965,264.6577453613,18747700
2022-09-13,258.8399963379,260.3999938965,251.5899963379,251.9900054932,250.1072845459,33353300
2022-09-14,253.5299987793,254.2299957275,249.8600006104,252.2200012207,250.3355560303,23913000
2022-09-15,249.7700042725,251.3999938965,244.0200042725,245.3800048828,243.546661377,31530900
2022-09-16,244.2599945068,245.3000030518,242.0599975586,244.7400054932,242.9114532471,39791800
2022-09-19,242.4700012207,245.1399993896,240.8500061035,244.5200042725,242.6930999756,26826900
2022-09-20,242.0700073242,243.5099945068,239.6399993896,242.4499969482,240.6385650635,26660300
2022-09-21,244.2700042725,247.6600036621,238.8999938965,238.9499969482,237.1647033691,28625600
2022-09-22,237.8699951172,243.8600006104,237.5700073242,240.9799957275,239.1795349121,31061200
2022-09-23,239.5399932861,241.1300048828,235.1999969482,237.9199981689,236.1424102783,34176000
2022-09-26,237.0500030518,241.4499969482,236.8999938965,237.4499969482,235.6759185791,27694200
2022-09-27,239.9799957275,241.8000030518,234.5,236.4100036621,234.6436920166,27018700
2022-09-28,236.8099975586,242.3300018311,234.7299957275,241.0700073242,239.2688751221,29029700
2022-09-29,238.8899993896,239.9499969482,234.4100036621,237.5,235.7255554199,27484200
2022-09-30,238.2899932861,240.5399932861,232.7299957275,232.8999938965,231.1598968506,35694800
2022-10-03,235.4100036621,241.6100006104,234.6600036621,240.7400054932,238.9413299561,28880400
2022-10-04,245.0899963379,250.3600006104,244.9799957275,248.8800048828,247.0205230713,34888400
2022-10-05,245.9900054932,250.5800018311,244.1000061035,249.1999969482,247.3381195068,20347100
2022-10-06,247.9299926758,250.3399963379,246.0800018311,246.7899932861,244.9461212158,20239900
2022-10-07,240.8999938965,241.3200073242,233.1699981689,234.2400054932,232.4899139404,37769600
2022-10-10,233.0500030518,234.5599975586,226.7299957275,229.25,227.5371856689,29743600
2022-10-11,227.6199951172,229.0599975586,224.1100006104,225.4100036621,223.7258758545,30474000
2022-10-12,225.3999938965,227.8600006104,223.9600067139,225.75,224.0633239746,21903900
2022-10-13,219.8500061035,236.1000061035,219.1300048828,234.2400054932,232.4899139404,42551800
2022-10-14,235.5399932861,237.2400054932,228.3399963379,228.5599975586,226.8523406982,30198600
2022-10-17,235.8200073242,238.9600067139,235.1399993896,237.5299987793,235.7553100586,28142300
2022-10-18,243.2400054932,243.9299926758,235.3699951172,238.5,236.7180786133,26329600
2022-10-19,237.0399932861,239.6100006104,234.2899932861,236.4799957275,234.7131500244,19985700
2022-10-20,235.7700042725,241.3099975586,234.8699951172,236.1499938965,234.385635376,21811000
2022-10-21,234.7400054932,243.0,234.5,242.1199951172,240.3110198975,26299700
2022-10-24,243.7599945068,247.8399963379,241.3000030518,247.25,245.4027099609,24911200
2022-10-25,247.2599945068,251.0399932861,245.8300018311,250.6600036621,248.7872161865,34775500
2022-10-26,231.1699981689,238.3000030518,230.0599975586,231.3200073242,229.5917205811,82543200
2022-10-27,231.0399932861,233.6900024414,225.7799987793,226.75,225.055847168,40424600
2022-10-28,226.2400054932,236.6000061035,226.0500030518,235.8699951172,234.1077270508,40647700
2022-10-31,233.7599945068,234.9199981689,231.1499938965,232.1300048828,230.3956604004,28357300
2022-11-01,234.6000061035,235.7400054932,227.3300018311,228.1699981689,226.4652404785,30592300
2022-11-02,229.4600067139,231.3000030518,220.0399932861,220.1000061035,218.4555511475,38407000
2022-11-03,220.0899963379,220.4100036621,213.9799957275,214.25,212.6492462158,36633900
2022-11-04,217.5500030518,221.5899963379,213.4299926758,221.3899993896,219.7359161377,36789100
2022-11-07,221.9900054932,228.4100036621,221.2799987793,227.8699951172,226.1674804688,33498000
2022-11-08,228.6999969482,231.6499938965,225.8399963379,228.8699951172,227.1600189209,28192500
2022-11-09,227.3699951172,228.6300048828,224.3300018311,224.5099945068,222.8325958252,27852900
2022-11-10,235.4299926758,243.3300018311,235.0,242.9799957275,241.1645965576,46268000
2022-11-11,242.9900054932,247.9900054932,241.9299926758,247.1100006104,245.2637481689,34620200
2022-11-14,241.9900054932,243.9100036621,239.2100067139,241.5500030518,239.7452850342,31123300
2022-11-15,245.6600036621,247.0,240.0299987793,241.9700012207,240.1621551514,31390100
2022-11-16,242.7899932861,243.8000030518,240.4199981689,241.7299957275,240.6000823975,24093300
2022-11-17,237.7799987793,243.25,237.6300048828,241.6799926758,240.5503082275,23123500
2022-11-18,243.5099945068,243.7400054932,239.0299987793,241.2200012207,240.0924682617,27613500
2022-11-21,241.4299926758,244.6699981689,241.1900024414,242.0500030518,240.9185943604,26394700
2022-11-22,243.5899963379,245.3099975586,240.7100067139,245.0299987793,243.8846588135,19665700
2022-11-23,245.1100006104,248.2799987793,244.2700042725,247.5800018311,246.422744751,19508500
2022-11-25,247.3099975586,248.6999969482,246.7299957275,247.4900054932,246.3331756592,9200800
2022-11-28,246.0800018311,246.6499938965,240.8000030518,241.7599945068,240.6299438477,24778200
2022-11-29,241.3999938965,242.7899932861,238.2100067139,240.3300018311,239.2066345215,17956300
2022-11-30,240.5700073242,255.3300018311,239.8600006104,255.1399993896,253.9474029541,47594200
2022-12-01,253.8699951172,256.1199951172,250.9199981689,254.6900024414,253.49949646,26041500
2022-12-02,249.8200073242,256.0599975586,249.6900024414,255.0200042725,253.8279724121,21528500
2022-12-05,252.0099945068,253.8200073242,248.0599975586,250.1999969482,249.0304870605,23435300
2022-12-06,250.8200073242,251.8600006104,243.7799987793,245.1199951172,243.9742279053,22463700
2022-12-07,244.8300018311,246.1600036621,242.2100067139,244.3699951172,243.2277526855,20481500
2022-12-08,244.8399963379,248.7400054932,243.0599975586,247.3999938965,246.2435760498,22611800
2022-12-09,244.6999969482,248.3099975586,244.1600036621,245.4199981689,244.2728271484,20609700
2022-12-12,247.4499969482,252.5399932861,247.1699981689,252.5099945068,251.3296966553,30665100
2022-12-13,261.6900024414,263.9200134277,253.0700073242,256.9200134277,255.7190856934,42196900
2022-12-14,257.1300048828,262.5899963379,254.3099975586,257.2200012207,256.0177001953,35410900
2022-12-15,253.7200012207,254.1999969482,247.3399963379,249.0099945068,247.8460388184,35560400
2022-12-16,248.5500030518,249.8399963379,243.5099945068,244.6900024414,243.5462493896,86102000
2022-12-19,244.8600006104,245.2100067139,238.7100067139,240.4499969482,239.3260650635,29696400
2022-12-20,239.3999938965,242.9100036621,238.4199981689,241.8000030518,240.6697540283,25150800
2022-12-21,241.6900024414,245.6199951172,240.1100006104,244.4299926758,243.2874603271,23690600
2022-12-22,241.2599945068,241.9900054932,233.8699951172,238.1900024414,237.0766296387,28651700
2022-12-23,236.1100006104,238.8699951172,233.9400024414,238.7299957275,237.6141052246,21207000
2022-12-27,238.6999969482,238.9299926758,235.8300018311,236.9600067139,235.8523864746,16688600
2022-12-28,236.8899993896,239.7200012207,234.1699981689,234.5299987793,233.4337310791,17457100
2022-12-29,235.6499938965,241.9199981689,235.6499938965,241.0099945068,239.8834533691,19770700
2022-12-30,238.2100067139,239.9600067139,236.6600036621,239.8200073242,238.6990203857,21938500
2023-01-03,243.0800018311,245.75,237.3999938965,239.5800018311,238.4601287842,25740000
2023-01-04,232.2799987793,232.8699951172,225.9600067139,229.1000061035,228.0291137695,50623400
2023-01-05,227.1999969482,227.5500030518,221.7599945068,222.3099975586,221.2708587646,39585600
2023-01-06,223.0,225.7599945068,219.3500061035,224.9299926758,223.878616333,43613600
2023-01-09,226.4499969482,231.2400054932,226.4100036621,227.1199951172,226.0583648682,27369800
2023-01-10,227.7599945068,231.3099975586,227.3300018311,228.8500061035,227.7802886963,27033900
2023-01-11,231.2899932861,235.9499969482,231.1100006104,235.7700042725,234.6679534912,28669300
2023-01-12,235.2599945068,239.8999938965,233.5599975586,238.5099945068,237.3951263428,27269500
2023-01-13,237.0,239.3699951172,234.9199981689,239.2299957275,238.1117553711,21333300
2023-01-17,237.9700012207,240.9100036621,237.0899963379,240.3500061035,239.2265319824,29831300
2023-01-18,241.5700073242,242.3800048828,235.5200042725,235.8099975586,234.7077484131,30028700
2023-01-19,233.7799987793,235.5200042725,230.6799926758,231.9299926758,230.8458862305,28623000
2023-01-20,234.8600006104,240.7400054932,234.5099945068,240.2200012207,239.09715271,35389800
2023-01-23,241.1000061035,245.1699981689,239.6499938965,242.5800018311,241.446105957,31934000
2023-01-24,242.5,243.9499969482,240.4400024414,242.0399932861,240.9086303711,40234400
2023-01-25,234.4799957275,243.3000030518,230.8999938965,240.6100006104,239.4853210449,66526600
2023-01-26,243.6499938965,248.3099975586,242.0,248.0,246.8407745361,33454500
2023-01-27,248.9900054932,249.8300018311,246.8300018311,248.1600036621,247.0000305176,26498900
2023-01-30,244.5099945068,245.6000061035,242.1999969482,242.7100067139,241.5755157471,25867400
2023-01-31,243.4499969482,247.9499969482,242.9499969482,247.8099975586,246.6516723633,26541100
2023-02-01,248.0,255.1799926758,245.4700012207,252.75,251.568572998,31259900
2023-02-02,258.8200073242,264.6900024414,257.25,264.6000061035,263.3631896973,39940400
2023-02-03,259.5400085449,264.200012207,257.1000061035,258.3500061035,257.1423950195,29077300
2023-02-06,257.4400024414,258.299987793,254.7799987793,256.7699890137,255.5697784424,22518000
2023-02-07,260.5299987793,268.7699890137,260.0799865723,267.5599975586,266.3093566895,50841400
2023-02-08,273.200012207,276.7600097656,266.2099914551,266.7300109863,265.4832458496,54686000
2023-02-09,273.799987793,273.9800109863,262.799987793,263.6199951172,262.3877563477,42375100
2023-02-10,261.5299987793,264.0899963379,260.6600036621,263.1000061035,261.8702087402,25818500
2023-02-13,267.6400146484,274.6000061035,267.1499938965,271.3200073242,270.0517883301,44630900
2023-02-14,272.6700134277,274.9700012207,269.2799987793,272.1700134277,270.8977966309,37047900
2023-02-15,268.3200073242,270.7300109863,266.1799926758,269.3200073242,268.7325439453,28922400
2023-02-16,264.0199890137,266.7399902344,261.8999938965,262.1499938965,261.5781555176,29603600
2023-02-17,259.3900146484,260.0899963379,256.0,258.0599975586,257.4971008301,30000100
2023-02-21,254.4799957275,255.4900054932,251.5899963379,252.6699981689,252.118850708,28397400
2023-02-22,254.0899963379,254.3399963379,250.3399963379,251.5099945068,250.9613800049,22491100
2023-02-23,255.5599975586,256.8399963379,250.4799957275,254.7700042725,254.2142791748,29219100
2023-02-24,249.9600067139,251.0,248.1000061035,249.2200012207,248.6763763428,24990900
2023-02-27,252.4600067139,252.8200073242,249.3899993896,250.1600036621,249.6143341064,21190000
2023-02-28,249.0700073242,251.4900054932,248.7299957275,249.4199981689,248.8759460449,22491000
2023-03-01,250.7599945068,250.9299926758,245.7899932861,246.2700042725,245.7328186035,27565300
2023-03-02,246.5500030518,251.3999938965,245.6100006104,251.1100006104,250.5622558594,24808200
2023-03-03,252.1900024414,255.6199951172,251.3899993896,255.2899932861,254.7331237793,30760100
2023-03-06,256.4299926758,260.1199951172,255.9799957275,256.8699951172,256.3096923828,24109800
2023-03-07,256.299987793,257.6900024414,253.3899993896,254.1499938965,253.5956115723,21473200
2023-03-08,254.0399932861,254.5399932861,250.8099975586,253.6999969482,253.1466064453,17340200
2023-03-09,255.8200073242,259.5599975586,251.5800018311,252.3200073242,251.7696228027,26653400
2023-03-10,251.0800018311,252.7899932861,247.6000061035,248.5899963379,248.047744751,28333900
2023-03-13,247.3999938965,257.9100036621,245.7299957275,253.9199981689,253.3661193848,33339700
2023-03-14,256.75,261.0700073242,255.8600006104,260.7900085449,260.2211608887,33620300
2023-03-15,259.9800109863,266.4800109863,259.2099914551,265.4400024414,264.8609924316,46028000
2023-03-16,265.2099914551,276.5599975586,263.2799987793,276.200012207,275.5975341797,54768800
2023-03-17,278.2600097656,283.3299865723,276.3200073242,279.4299926758,278.8204650879,69527400
2023-03-20,276.9800109863,277.4800109863,269.8500061035,272.2300109863,271.6361999512,43466600
2023-03-21,274.8800048828,275.0,269.5199890137,273.7799987793,273.182800293,34558700
2023-03-22,273.3999938965,281.0400085449,272.1799926758,272.2900085449,271.6960754395,34873300
2023-03-23,277.9400024414,281.0599975586,275.200012207,277.6600036621,277.0543518066,36610900
2023-03-24,277.2399902344,280.6300048828,275.2799987793,280.5700073242,279.9580078125,28172000
2023-03-27,280.5,281.4599914551,275.5199890137,276.3800048828,275.777130127,26840200
2023-03-28,275.7900085449,276.1400146484,272.049987793,275.2300109863,274.6296691895,21878600
2023-03-29,278.9599914551,281.1400146484,278.4100036621,280.5100097656,279.8981323242,25087000
2023-03-30,284.2300109863,284.4599914551,281.4800109863,284.049987793,283.4303894043,25053400
2023-03-31,283.7300109863,289.2699890137,283.0,288.299987793,287.6711120605,32766000
2023-04-03,286.5199890137,288.2699890137,283.950012207,287.2300109863,286.6034851074,24883300
2023-04-04,287.2300109863,290.450012207,285.6700134277,287.1799926758,286.5535583496,25824300
2023-04-05,285.8500061035,287.1499938965,282.9200134277,284.3399963379,283.7197570801,22064800
2023-04-06,283.2099914551,292.0799865723,282.0299987793,291.6000061035,290.9639282227,29770300
2023-04-10,289.2099914551,289.6000061035,284.7099914551,289.3900146484,288.7587585449,23103000
2023-04-11,285.75,285.9800109863,281.6400146484,282.8299865723,282.2130432129,27276600
2023-04-12,284.7900085449,287.0100097656,281.9599914551,283.4899902344,282.8716125488,27403400
2023-04-13,283.5899963379,289.8999938965,283.1700134277,289.8399963379,289.2077636719,24222700
2023-04-14,287.0,288.4800109863,283.6900024414,286.1400146484,285.5158691406,20987900
2023-04-17,289.9299926758,291.6000061035,286.1600036621,288.799987793,288.1700439453,23836200
2023-04-18,291.5700073242,291.7600097656,287.0100097656,288.3699951172,287.7409667969,20161800
2023-04-19,285.9899902344,289.049987793,284.5400085449,288.450012207,287.8208312988,17150300
2023-04-20,285.25,289.0299987793,285.0799865723,286.1099853516,285.4859008789,23244400
2023-04-21,285.0100097656,286.2699890137,283.0599975586,285.7600097656,285.1366882324,21676400
2023-04-24,282.0899963379,284.950012207,278.7200012207,281.7699890137,281.1553649902,26611000
2023-04-25,279.5100097656,281.6000061035,275.3699951172,275.4200134277,274.8192443848,45772200
2023-04-26,296.700012207,299.5700073242,292.7300109863,295.3699951172,294.7257080078,64599200
2023-04-27,295.9700012207,305.200012207,295.25,304.8299865723,304.1650695801,46462600
2023-04-28,304.0100097656,308.9299926758,303.3099975586,307.2600097656,306.5897827148,36446700
2023-05-01,306.9700012207,308.6000061035,305.1499938965,305.5599975586,304.8934936523,21294100
2023-05-02,307.7600097656,309.1799926758,303.9100036621,305.4100036621,304.7438049316,26404400
2023-05-03,306.6199951172,308.6099853516,304.0899963379,304.3999938965,303.7360229492,22360800
2023-05-04,306.2399902344,307.7600097656,303.3999938965,305.4100036621,304.7438049316,22519900
2023-05-05,305.7200012207,311.9700012207,304.2699890137,310.6499938965,309.9723815918,28181200
2023-05-08,310.1300048828,310.200012207,306.0899963379,308.6499938965,307.9767456055,21318600
2023-05-09,308.0,310.0400085449,306.3099975586,307.0,306.3303527832,21340800
2023-05-10,308.6199951172,313.0,307.6700134277,312.3099975586,311.6287536621,30078000
2023-05-11,310.1000061035,311.1199951172,306.2600097656,310.1099853516,309.4335327148,31680200
2023-05-12,310.549987793,310.6499938965,306.6000061035,308.9700012207,308.2960510254,19758100
2023-05-15,309.1000061035,309.8999938965,307.5899963379,309.4599914551,308.7849731445,16336500
2023-05-16,309.8299865723,313.7099914551,309.8299865723,311.7399902344,311.0599975586,26730300
2023-05-17,312.2900085449,314.4299926758,310.7399902344,314.0,314.0,24315000
2023-05-18,314.5299987793,319.0400085449,313.7200012207,318.5199890137,318.5199890137,27276000
2023-05-19,316.7399902344,318.75,316.3699951172,318.3399963379,318.3399963379,27529500
2023-05-22,318.6000061035,322.5899963379,318.0100097656,321.1799926758,321.1799926758,24115700
2023-05-23,320.0299987793,322.7200012207,315.25,315.2600097656,315.2600097656,30797200
2023-05-24,314.7300109863,316.5,312.6099853516,313.8500061035,313.8500061035,23384900
2023-05-25,323.2399902344,326.8999938965,320.0,325.9200134277,325.9200134277,43301700
2023-05-26,324.0199890137,333.3999938965,323.8800048828,332.8900146484,332.8900146484,36630600
2023-05-30,335.2300109863,335.7399902344,330.5199890137,331.2099914551,331.2099914551,29503100
2023-05-31,332.2900085449,335.9400024414,327.3299865723,328.3900146484,328.3900146484,45950600
2023-06-01,325.9299926758,333.5299987793,324.7200012207,332.5799865723,332.5799865723,26773900
2023-06-02,334.25,337.5,332.549987793,335.3999938965,335.3999938965,25864000
2023-06-05,335.2200012207,338.5599975586,334.6600036621,335.9400024414,335.9400024414,21307100
2023-06-06,335.3299865723,335.3699951172,332.1700134277,333.6799926758,333.6799926758,20396200
2023-06-07,331.6499938965,334.4899902344,322.5,323.3800048828,323.3800048828,40717100
2023-06-08,323.9400024414,326.6400146484,323.3500061035,325.2600097656,325.2600097656,23277700
2023-06-09,324.9899902344,329.9899902344,324.4100036621,326.7900085449,326.7900085449,22514900
2023-06-12,328.5799865723,332.1000061035,325.1600036621,331.8500061035,331.8500061035,24260300
2023-06-13,334.4700012207,336.9800109863,330.3900146484,334.2900085449,334.2900085449,22951300
2023-06-14,334.3399963379,339.0400085449,332.8099975586,337.3399963379,337.3399963379,26003800
2023-06-15,337.4800109863,349.8399963379,337.200012207,348.1000061035,348.1000061035,38899100
2023-06-16,351.3200073242,351.4700012207,341.950012207,342.3299865723,342.3299865723,46533600
2023-06-20,339.3099975586,342.0799865723,335.8599853516,338.049987793,338.049987793,26375400
2023-06-21,336.3699951172,337.7300109863,332.0700073242,333.5599975586,333.5599975586,25117800
2023-06-22,334.1199951172,340.1199951172,333.3399963379,339.7099914551,339.7099914551,23556800
